txn_id,scenario_id,date,account_id,counterparty,description,amount,currency,amount_usd,recovered,fx_rate,evidence,problems
TXN-P6-0007,P6,2025-09-30,ACC-7806,Bridgeport Stationery Co (Kyzylorda station),Interest on overdraft sweep — Q1,-5978181.15,USD,-5978181.15,0,,,
TXN-P2-0020,P2,2025-10-01,ACC-7802,Glenwood Tax Advisory Co,"Digital media buy — search — Pavlodar block, December",-7734227.11,USD,-7734227.11,0,,,
TXN-P7-0023,P7,2025-10-01,ACC-7807,Hartley Security Group,"Payroll accrual reversal — Turkistan point, May",9251557.75,USD,9251557.75,0,,,
TXN-P9-0041,P9,2025-10-01,ACC-7809,Juniper Janitorial Ltd (Ekibastuz block B),Interest on subordinated notes 2025,-640514.24,USD,-640514.24,0,,,
TXN-P4-0016,P4,2025-10-02,ACC-7804,Foxridge Supply Inc LLP (Taraz site),Social tax remittance — instalment 2 2025,-1401514.8,USD,-1401514.8,0,,,
TXN-P5-0004,P5,2025-10-02,ACC-7805,Sarybel Capital LLP,Management advisory retainer,-273418.66,USD,-273418.66,0,,,
TXN-P1-0017,P1,2025-10-03,ACC-7801,Glenwood Leasing Holdings Ltd,Telecom service credit received 2025,577364.91,USD,577364.91,0,,,
TXN-P10-0043,P10,2025-10-03,ACC-7810,Bridgeport Waste Systems Ltd LLP,Overdraft interest — Q2,-604362.55,USD,-604362.55,0,,,
TXN-P10-0044,P10,2025-10-03,ACC-7810,Juniper Consulting Associates,Marketing co-operative funding received — Atyrau terminal,4500123.14,USD,4500123.14,0,,,
TXN-P5-0044,P5,2025-10-03,ACC-7805,Cedarville Stationery Ltd LLP (Aktobe hub),Quarterly estimated tax — April 2025,-471193.18,USD,-471193.18,0,,,
TXN-P7-0050,P7,2025-10-03,ACC-7807,Eastgate Supply Ltd Company,"Customer newsletter marketing production — Almaty office, Q1 2025",-12884795.9,USD,-12884795.9,0,,,
TXN-P8-0027,P8,2025-10-03,ACC-7808,Ashford Payroll Partners (Taraz site),"Antenna mast lease — Almaty office, period 04 2025",-597868.57,USD,-597868.57,0,,,
TXN-P3-0006,P3,2025-10-04,ACC-7803,Eastgate Uniforms Services (Astana branch),Excise tax credit received — instalment 1,5618786.64,USD,5618786.64,0,,,
TXN-P6-0048,P6,2025-10-04,ACC-7806,Harborview Properties (Aktobe hub),Corporate income tax instalment — January,-2644884.35,USD,-2644884.35,0,,,
TXN-P8-0032,P8,2025-10-04,ACC-7808,Hartley Facilities Services Group (Oskemen unit),Vehicle tax payment — H2,-12763690.64,USD,-12763690.64,0,,,
TXN-P2-0029,P2,2025-10-05,ACC-7802,Trident Power Cooperative (Oskemen unit),Overdraft interest — Oskemen unit 2025,-500159.9,USD,-500159.9,0,,,
TXN-P4-0042,P4,2025-10-06,ACC-7804,Ashford Security (Astana branch),"Customer newsletter marketing production — Semey base, February",-541385.27,USD,-541385.27,0,,,
TXN-P7-0042,P7,2025-10-06,ACC-7807,Ironwood Tax Advisory Inc (Turkistan point),"Rent for training centre — Taraz site, instalment 3",-324534.33,USD,-324534.33,0,,,
TXN-P9-0005,P9,2025-10-06,ACC-7809,Foxridge Consulting Ltd,"Industry exhibition stand marketing — Atyrau terminal, March 2025",-5473059.73,USD,-5473059.73,0,,,
TXN-P9-0043,P9,2025-10-06,ACC-7809,Foxridge Printing LP (Kostanay centre),"Capitalised interest charge — Turkistan point, Q3",-647893.84,USD,-647893.84,0,,,
TXN-P10-0033,P10,2025-10-07,ACC-7810,Juniper Realty Partners Supply,Product launch ad campaign — Oskemen unit,-4201250.31,USD,-4201250.31,0,,,
TXN-P4-0020,P4,2025-10-07,ACC-7804,Kingsley Payroll Trust (Uralsk annex),Payroll for security detail,-3763541.02,USD,-3763541.02,0,,,
TXN-P8-0039,P8,2025-10-07,ACC-7808,Glenwood Courier LP Group,Municipal tax levy — Zhezkazgan compound,-6590520.51,USD,-6590520.51,0,,,
TXN-P10-0009,P10,2025-10-08,ACC-7810,Ashford Catering Associates Company,Accrued interest payment — Ekibastuz block B 2025,-1678314.8,USD,-1678314.8,0,,,
TXN-P2-0034,P2,2025-10-08,ACC-7802,Magnum Distribution JSC,Refrigerated distribution sales settlement 2025,7214663.82,USD,7214663.82,0,,,
TXN-P4-0002,P4,2025-10-08,ACC-7804,Eastgate Janitorial Partners (Taraz site),Travel insurance for staff — April,-429843.42,USD,-429843.42,0,,,
TXN-P4-0017,P4,2025-10-08,ACC-7804,Bridgeport Tax Advisory Services (Aktobe hub),Professional indemnity insurance — H1,-1100235.57,USD,-1100235.57,0,,,
TXN-P2-0016,P2,2025-10-09,ACC-7802,Sterling Office Solutions Partners (Uralsk annex),"District heating utility charge — Astana branch, Q4",-1406217.85,USD,-1406217.85,0,,,
TXN-P7-0035,P7,2025-10-09,ACC-7807,Atyrau Holding Group LLP,Management advisory retainer,-291663.82,USD,-291663.82,0,,,
TXN-P8-0044,P8,2025-10-09,ACC-7808,Cedarville Utility Ltd Company (Taraz site),Ground lease instalment — Semey base,-3012006.14,USD,-3012006.14,0,,,
TXN-P8-0046,P8,2025-10-09,ACC-7808,Crown City Water Board (Semey base),Outdoor marketing site hire 2025,-3457494.06,USD,-3457494.06,0,,,
TXN-P5-0021,P5,2025-10-10,ACC-7805,Globex Telecom (Astana branch),Unclaimed payroll returned — Astana branch 2025,3303750.35,USD,3303750.35,0,,,
TXN-B1-0050,B1,2025-10-11,ACC-7201,Hartley Office Supplies Partners (Atyrau terminal),"Business interruption insurance — Aktobe hub, period 01",-7037702.39,EUR,-8163734.77,0,1.16,,
TXN-P3-0015,P3,2025-10-11,ACC-7803,Cedarville Janitorial Holdings (Zhezkazgan compound),"Capitalised interest charge — Aktobe hub, period 02 2025",-214847.98,USD,-214847.98,0,,,
TXN-P5-0028,P5,2025-10-11,ACC-7805,Eastgate Catering Services (Karaganda yard),Land tax instalment — Kyzylorda station 2025,-179362.3,USD,-179362.3,0,,,
TXN-P3-0025,P3,2025-10-12,ACC-7803,Ashford Payroll Partners (Kyzylorda station),Industry exhibition stand marketing — instalment 3,-7000023.62,USD,-7000023.62,0,,,
TXN-P2-0001,P2,2025-10-13,ACC-7802,Glenwood Janitorial LP Company,"Property insurance premium — Uralsk annex, instalment 3",-838159.45,USD,-838159.45,0,,,
TXN-P4-0043,P4,2025-10-14,ACC-7804,Kazakhstan Grain Union JSC,Grain terminal throughput sales settlement 2025,7004318.47,USD,7004318.47,0,,,
TXN-B4-0014,B4,2025-10-15,ACC-7204,Shymkent Fuel Distributors LLP,Refinery product sales settlement fourth quarter,3084375.68,USD,3084375.68,0,,,
TXN-B4-0053,B4,2025-10-15,ACC-7204,Ashford Office Supplies LLC JSC,Credit facility interest — H2 2025,-1072102.81,USD,-1072102.81,0,,,
TXN-P1-0001,P1,2025-10-15,ACC-7801,Eastgate Landscaping LP (Ekibastuz block B),Franchise tax filing — Astana branch,-5137567.61,USD,-5137567.61,0,,,
TXN-P1-0008,P1,2025-10-15,ACC-7801,Dunmore Stationery Inc (Almaty office),Payroll clearing account sweep back — Uralsk annex,338758.87,USD,338758.87,0,,,
TXN-P2-0018,P2,2025-10-18,ACC-7802,Kingsley Property Partners (Semey base),Compressed air utility charge — period 01,-11088144.33,USD,-11088144.33,0,,,
TXN-P5-0025,P5,2025-10-19,ACC-7805,Cedarville Utility Ltd (Almaty office),Liability insurance — November 2025,-608672.57,USD,-608672.57,0,,,
TXN-P8-0052,P8,2025-10-19,ACC-7808,Vanguard Payroll Co Enterprise,"Unearned insurance premium return — Almaty office, December",238324.18,USD,238324.18,0,,,
TXN-P9-0034,P9,2025-10-22,ACC-7809,Hartley Cleaning Inc (Oskemen unit),"Payroll funding transfer — Turkistan point, period 01",-2590432.34,USD,-2590432.34,0,,,
TXN-P10-0019,P10,2025-10-23,ACC-7810,Hartley Cleaning Inc,Customer newsletter marketing production — H2,-2025228.01,USD,-2025228.01,0,,,
TXN-P1-0029,P1,2025-10-24,ACC-7801,Ashford Utility Corp Partners,Interest on finance sublease — Pavlodar block,-2970109.83,USD,-2970109.83,0,,,
TXN-P4-0037,P4,2025-10-24,ACC-7804,Dunmore Printing Partners Trading House,"Tax overpayment refunded — Zhezkazgan compound, February 2025",1702959.3,USD,1702959.3,0,,,
TXN-P10-0027,P10,2025-10-25,ACC-7810,Ashford Catering Associates (Ekibastuz block B),Marketing translation and localisation — period 01,-12702609.36,USD,-12702609.36,0,,,
TXN-P2-0050,P2,2025-10-26,ACC-7802,Ironwood Power Trust,Payroll funding transfer — Kostanay centre 2025,-853285.29,USD,-853285.29,0,,,
TXN-P3-0037,P3,2025-10-26,ACC-7803,Eastgate Building Services Associates,Marketing translation and localisation — Q4,-308379.19,USD,-308379.19,0,,,
TXN-B1-0057,B1,2025-10-27,ACC-7201,Juniper Stationery Holdings,Warehouse lease — Oskemen unit,-8561654.27,USD,-8561654.27,0,,,
TXN-P10-0012,P10,2025-10-27,ACC-7810,Altyn Fire Protection LLP,Fire safety systems servicing 2025,-118447.52,USD,-118447.52,0,,,
TXN-P3-0013,P3,2025-10-27,ACC-7803,Ironwood Waste Systems Holdings,Marketing co-operative funding received — Atyrau terminal,712948.55,USD,712948.55,0,,,
TXN-P4-0028,P4,2025-10-27,ACC-7804,Ashford Telecom Solutions (Atyrau terminal),"Marketing photography and artwork — Taraz site, May 2025",-5210092.53,USD,-5210092.53,0,,,
TXN-P8-0029,P8,2025-10-27,ACC-7808,Bridgeport Catering Trust (Aktobe hub),"Marketing overbilling refund — Shymkent depot, May 2025",358996.46,USD,358996.46,0,,,
TXN-P2-0049,P2,2025-10-28,ACC-7802,Kingsley Office Supplies Corp,"Interest on export credit line — Kostanay centre, August",-2189336.3,USD,-2189336.3,0,,,
TXN-P9-0033,P9,2025-10-28,ACC-7809,Dunmore Leasing Associates (Karaganda yard),Marine cargo insurance premium — Ekibastuz block B,-290163.25,USD,-290163.25,0,,,
TXN-B4-0043,B4,2025-10-29,ACC-7204,Eastgate Cleaning Corp (Oskemen unit),Product launch ad campaign — Q1,-4098925.47,USD,-4098925.47,0,,,
TXN-P10-0041,P10,2025-10-29,ACC-7810,Bridgeport Realty Inc (Semey base),Sponsorship marketing of regional sports club — period 01 2025,-1101422.08,USD,-1101422.08,0,,,
TXN-P4-0012,P4,2025-10-29,ACC-7804,Ironclad Security Services (Kyzylorda station),"Auto fleet insurance — Turkistan point, period 01",-207247.26,USD,-207247.26,0,,,
TXN-P5-0010,P5,2025-10-29,ACC-7805,Cedarville Courier Holdings (Almaty office),Corporate income tax instalment — Kostanay centre,-7484552.01,USD,-7484552.01,0,,,
TXN-P8-0033,P8,2025-10-29,ACC-7808,Dunmore Insurance LP (Ekibastuz block B),Environmental emissions tax — December,-4122177.44,USD,-4122177.44,0,,,
TXN-P6-0046,P6,2025-10-30,ACC-7806,Foxridge Supply Inc (Karaganda yard),"Interest income on treasury bills — Kostanay centre, period 04 2025",12073018.78,USD,12073018.78,0,,,
TXN-P7-0030,P7,2025-10-30,ACC-7807,Dunmore Cleaning LP Ltd,Payroll accrual reversal — period 04,543377.47,USD,543377.47,0,,,
TXN-P5-0035,P5,2025-10-31,ACC-7805,Glenwood Security Partners (Kostanay centre),"Property insurance premium — Oskemen unit, period 04 2025",-6947736.24,USD,-6947736.24,0,,,
TXN-P6-0021,P6,2025-10-31,ACC-7806,Halcyon Facilities Group (Uralsk annex),"Warehouse lease — Oskemen unit, May",-387703.94,USD,-387703.94,0,,,
TXN-P7-0008,P7,2025-10-31,ACC-7807,Ashford Power LP,"Rent deposit returned — Aktobe hub, Q3 2025",676445.14,USD,676445.14,0,,,
TXN-P1-0004,P1,2025-11-01,ACC-7801,Bridgeport Telecom Holdings Supply,"Quarterly interest coupon — Semey base, Q3",-9801187.71,USD,-9801187.71,0,,,
TXN-P5-0039,P5,2025-11-01,ACC-7805,Dunmore Logistics Ltd Trading House,Interest on finance sublease — Pavlodar block,-5109787.19,USD,-5109787.19,0,,,
TXN-P2-0005,P2,2025-11-02,ACC-7802,Bridgeport Printing Holdings (Kyzylorda station),"Interest recovery on overpayment — Atyrau terminal, December 2025",12986601.59,USD,12986601.59,0,,,
TXN-P5-0037,P5,2025-11-02,ACC-7805,Hartley Tax Advisory Ltd Holding,"Vehicle livery marketing application — Atyrau terminal, period 01 2025",-186150.3,USD,-186150.3,0,,,
TXN-P5-0040,P5,2025-11-03,ACC-7805,Juniper Property Services Trading House,Unused ad campaign budget returned — Kostanay centre 2025,3017451.17,USD,3017451.17,0,,,
TXN-B1-0014,B1,2025-11-04,ACC-7201,Pavlodar Regional Grid LLP,Electricity supply charges for the plant 2025,-937215.88,USD,-937215.88,0,,,
TXN-B1-0039,B1,2025-11-04,ACC-7201,Ironwood Cleaning LLC (Atyrau terminal),"Property tax rebate — Zhezkazgan compound, November 2025",4875575.45,USD,4875575.45,0,,,
TXN-P10-0061,P10,2025-11-04,ACC-7810,Bridgeport Landscaping Services,"Accrued interest payment — Taraz site, December",-243999.82,USD,-243999.82,0,,,
TXN-B1-0028,B1,2025-11-05,ACC-7201,Lakeshore Insurance Brokers (Pavlodar block),"Marketing photography and artwork — Almaty office, final call",-150143.68,USD,-150143.68,0,,,
TXN-B1-0055,B1,2025-11-05,ACC-7201,Cedarville Building Services LLC,Retail unit rent — Zhezkazgan compound 2025,-4643753.93,USD,-4643753.93,0,,,
TXN-B4-0027,B4,2025-11-06,ACC-7204,Eastgate Water Works Ltd (Oskemen unit),"Vehicle tax payment — Karaganda yard, June 2025",-1550172.67,USD,-1550172.67,0,,,
TXN-P4-0048,P4,2025-11-06,ACC-7804,Aral Capital Partners LLP,Management advisory retainer,-288417.52,USD,-288417.52,0,,,
TXN-P9-0030,P9,2025-11-07,ACC-7809,Glenwood Telecom Corp,Waste water charge — Q3 2025,-11213884.09,USD,-11213884.09,0,,,
TXN-P10-0032,P10,2025-11-08,ACC-7810,Ashford Utility Corp Supply (Ekibastuz block B),"Default interest charge — Oskemen unit, Q1",-4860904.56,USD,-4860904.56,0,,,
TXN-P5-0036,P5,2025-11-10,ACC-7805,Ashford Water Works Group (Almaty office),Plant and boiler insurance premium — instalment 1,-199779.81,USD,-199779.81,0,,,
TXN-P5-0049,P5,2025-11-10,ACC-7805,Hartley Tax Advisory Ltd Holding,Marketing co-operative funding received — Pavlodar block 2025,956767.61,USD,956767.61,0,,,
TXN-P2-0041,P2,2025-11-11,ACC-7802,Bridgeport Landscaping Services Ltd,Franchise tax filing — October 2025,-2278643.59,USD,-2278643.59,0,,,
TXN-P2-0051,P2,2025-11-11,ACC-7802,Cascade Water Utility Enterprise (Atyrau terminal),Telecom mobile fleet plan — Atyrau terminal 2025,-395108.58,USD,-395108.58,0,,,
TXN-P7-0049,P7,2025-11-12,ACC-7807,Glenwood Consulting Inc (Karaganda yard),Industry exhibition stand marketing — March,-2240747.97,USD,-2240747.97,0,,,
TXN-P9-0017,P9,2025-11-12,ACC-7809,Zhezkazgan Conveyor Assets LLP,Transfer of conveyor equipment to subsidiary,-302118.64,USD,-302118.64,0,,,
TXN-P8-0037,P8,2025-11-13,ACC-7808,Eastgate Leasing Trust,Sublet rent received — Pavlodar block 2025,1124814.37,USD,1124814.37,0,,,
TXN-P2-0015,P2,2025-11-14,ACC-7802,Ironwood Landscaping Inc (Taraz site),"Use tax payment — Karaganda yard, Q4 2025",-5744675.93,USD,-5744675.93,0,,,
TXN-P7-0012,P7,2025-11-14,ACC-7807,Kingsley Office Supplies Corp Ltd,"Payroll for administrative staff — Karaganda yard, Q3 2025",-16087757.97,USD,-16087757.97,0,,,
TXN-P7-0043,P7,2025-11-15,ACC-7807,Hartley Utility Trust,"Cyber insurance premium — Oskemen unit, December 2025",-2795654.36,USD,-2795654.36,0,,,
TXN-P4-0032,P4,2025-11-16,ACC-7804,Cedarville Office Supplies Associates (Oskemen unit),Insurance deductible recovery — H1,9841998.95,USD,9841998.95,0,,,
TXN-P6-0002,P6,2025-11-16,ACC-7806,Foxridge Insurance Co (Uralsk annex),"Container yard lease — Oskemen unit, December",-197837.64,USD,-197837.64,0,,,
TXN-P1-0005,P1,2025-11-17,ACC-7801,Juniper Insurance,"Tax penalty settlement charge — Atyrau terminal, Q1 2025",-1352784.37,EUR,-1569229.87,0,1.16,,
TXN-P6-0050,P6,2025-11-17,ACC-7806,Glenwood Building Services Solutions (Shymkent depot),Travel insurance for staff 2025,-366031.92,USD,-366031.92,0,,,
TXN-P7-0033,P7,2025-11-18,ACC-7807,State Revenue Committee,Mineral extraction tax assessment 2025,-486204.19,USD,-486204.19,1,,"26acfab1e58b: TXN-P7-0033 (State Revenue Committee): сумма не отражена в выгрузке реестра; фактическая сумма операции составляет $486,204.19 (расход). СЛУЖЕБНАЯ ЗАПИСКА КАЗНАЧЕЙСТВА · ATYRAU PIPELINE SERVICES JSC · ВНУТРЕННИЙ РАБОЧИЙ",сумма отсутствует в реестре
TXN-P7-0018,P7,2025-11-19,ACC-7807,Blue Ridge Payroll Services Group (Aktobe hub),"Corporate brand marketing programme — Semey base, July",-2196374.68,USD,-2196374.68,0,,,
TXN-B4-0026,B4,2025-11-20,ACC-7204,Turkistan Petroleum Traders LLP,Advance cargo sales settlement fourth quarter,979403.89,USD,979403.89,0,,,
TXN-P10-0006,P10,2025-11-20,ACC-7810,Crown City Water Board JSC,Marketing volume rebate — Semey base,1306899.64,USD,1306899.64,0,,,
TXN-P2-0013,P2,2025-11-20,ACC-7802,Bridgeport Printing Holdings (Semey base),"Radio ad campaign schedule — Semey base, final call",-2152472.71,USD,-2152472.71,0,,,
TXN-P2-0003,P2,2025-11-21,ACC-7802,Hartley Uniforms LP (Shymkent depot),Radio ad campaign schedule — October,-10988013.78,USD,-10988013.78,0,,,
TXN-P5-0020,P5,2025-11-21,ACC-7805,Foxridge Office Supplies Holdings (Oskemen unit),"Political risk insurance — Atyrau terminal, instalment 1",-422062.54,USD,-422062.54,0,,,
TXN-P7-0017,P7,2025-11-22,ACC-7807,Ashford Realty Ltd Partners (Kyzylorda station),"Payroll accrual reversal — Zhezkazgan compound, period 03 2025",352424.19,USD,352424.19,0,,,
TXN-P3-0036,P3,2025-11-23,ACC-7803,Dunmore Waste Systems LLC Enterprise,Electricity overbilling refund — Q3 2025,167405.83,USD,167405.83,0,,,
TXN-P1-0043,P1,2025-11-24,ACC-7801,Foxridge Utility,Industry exhibition stand marketing — period 03 2025,-76611.78,USD,-76611.78,0,,,
TXN-P3-0021,P3,2025-11-24,ACC-7803,Hartley Tax Advisory Ltd (Kyzylorda station),"Utility deposit returned — Uralsk annex, instalment 2",8777310.89,USD,8777310.89,0,,,
TXN-P3-0049,P3,2025-11-24,ACC-7803,Kingsley Office Supplies Corp (Zhezkazgan compound),Electricity for pumping station — May 2025,-708761.82,USD,-708761.82,0,,,
TXN-P5-0042,P5,2025-11-24,ACC-7805,Vanguard Payroll Co (Taraz site),"Cyber insurance premium — Turkistan point, instalment 2 2025",-2544454.09,USD,-2544454.09,0,,,
TXN-P7-0039,P7,2025-11-24,ACC-7807,Bridgeport Facilities LLC,"Lease incentive received — Turkistan point, April 2025",7566301.01,USD,7566301.01,0,,,
TXN-P6-0044,P6,2025-11-25,ACC-7806,Zhambyl Energy Supply JSC,Electricity supply charges 2025,-418204.37,USD,-418204.37,0,,,
TXN-P8-0018,P8,2025-11-25,ACC-7808,Dunmore Realty (Aktobe hub),Interest on bridge facility — April 2025,-5553186.31,USD,-5553186.31,0,,,
TXN-P1-0039,P1,2025-11-26,ACC-7801,Eastgate Payroll Co (Zhezkazgan compound),Compressed air utility charge — May,-1096125.15,USD,-1096125.15,0,,,
TXN-P10-0016,P10,2025-11-26,ACC-7810,Ironclad Security Services (Taraz site),Credit facility interest — H2 2025,-639303.58,USD,-639303.58,0,,,
TXN-P3-0034,P3,2025-11-26,ACC-7803,Ashford Tax Advisory Holdings,Liability insurance — Atyrau terminal 2025,-9958958.72,USD,-9958958.72,0,,,
TXN-P3-0027,P3,2025-11-27,ACC-7803,Bridgeport Logistics Corp,Marketing research panel subscription 2025,-238441.92,USD,-238441.92,0,,,
TXN-P8-0036,P8,2025-11-27,ACC-7808,Hartley Security Group (Pavlodar block),"Insurance deductible recovery — Kyzylorda station, Q4",2790305.49,USD,2790305.49,0,,,
TXN-P8-0042,P8,2025-11-27,ACC-7808,Juniper Janitorial Ltd,Regional marketing campaign production — Aktobe hub,-7408064.41,USD,-7408064.41,0,,,
TXN-P10-0047,P10,2025-11-29,ACC-7810,Glenwood Cleaning Ltd,Marketing translation and localisation — Kostanay centre,-13105437.79,USD,-13105437.79,0,,,
TXN-P3-0008,P3,2025-11-30,ACC-7803,Ironwood Facilities Partners,"Directors and officers insurance — Atyrau terminal, August",-731378.19,USD,-731378.19,0,,,
TXN-P5-0032,P5,2025-11-30,ACC-7805,Eastgate Water Works Ltd (Almaty office),Accrued interest payment — instalment 2,-481640.9,USD,-481640.9,0,,,
TXN-P9-0046,P9,2025-11-30,ACC-7809,Sentinel Insurance Group Group,"Water charge adjustment credit — Kostanay centre, Q1",371181.1,USD,371181.1,0,,,
TXN-B4-0008,B4,2025-12-01,ACC-7204,Harborview Properties Partners (Ekibastuz block B),Customs duty and tax payment — Atyrau terminal,-680514.75,USD,-680514.75,0,,,
TXN-P1-0027,P1,2025-12-01,ACC-7801,Juniper Property Services Company,Electricity for pumping station — Kostanay centre,-82098.81,USD,-82098.81,0,,,
TXN-P2-0026,P2,2025-12-01,ACC-7802,Ironwood Leasing Partners (Atyrau terminal),Payroll overfunding returned — December 2025,2163185.04,USD,2163185.04,0,,,
TXN-P10-0002,P10,2025-12-02,ACC-7810,Saryarka Capital Partners LLP,Management advisory retainer,-318663.44,USD,-318663.44,0,,,
TXN-P4-0052,P4,2025-12-02,ACC-7804,Ironwood Realty Services,"Parking garage lease — Ekibastuz block B, period 04",-1099617.09,USD,-1099617.09,0,,,
TXN-P5-0008,P5,2025-12-02,ACC-7805,Cedarville Logistics Co (Karaganda yard),Customs duty and tax payment — Taraz site 2025,-696594.44,USD,-696594.44,0,,,
TXN-B4-0001,B4,2025-12-03,ACC-7204,Hartley Catering LP Supply,"Insurance deductible recovery — Shymkent depot, August",4109763.55,USD,4109763.55,0,,,
TXN-P3-0030,P3,2025-12-03,ACC-7803,Glenwood Waste Systems Trust Group,Radio ad campaign schedule — Oskemen unit,-13690215.11,USD,-13690215.11,0,,,
TXN-P8-0031,P8,2025-12-04,ACC-7808,Kyzylorda Drilling Personnel LLP,Rotational staff payroll settlement Q4 2025,-884204.16,USD,-884204.16,1,,"bf9b7bffc514: TXN-P8-0031 (Kyzylorda Drilling Personnel LLP): сумма не отражена в выгрузке реестра; фактическая сумма операции составляет $884,204.16 (расход). 2 За аудитора и от его имени Turan Verity Audit LLP РЕСПУБЛИКАКАЗАХСТАН Tu",сумма отсутствует в реестре
TXN-P9-0027,P9,2025-12-04,ACC-7809,Juniper Courier Ltd,Depot yard rent — Q3 2025,-340336.85,USD,-340336.85,0,,,
TXN-B4-0032,B4,2025-12-05,ACC-7204,Dunmore Realty Company,Property insurance premium — Uralsk annex,-1066700.84,USD,-1066700.84,0,,,
TXN-P8-0025,P8,2025-12-06,ACC-7808,Dunmore Power Ltd,Interest on working capital line — period 03,-358623.84,EUR,-416003.65,0,1.16,,
TXN-P8-0047,P8,2025-12-06,ACC-7808,Ironwood Landscaping Inc Service Centre (Pavlodar block),Marketing agency credit note,3534594.74,USD,3534594.74,0,,,
TXN-P10-0007,P10,2025-12-07,ACC-7810,Hartley Catering LP (Shymkent depot),Interest credited on current account 2025,316925.24,USD,316925.24,0,,,
TXN-P8-0019,P8,2025-12-07,ACC-7808,Ironwood Catering Corp (Shymkent depot),Customer newsletter marketing production 2025,-1992329.27,USD,-1992329.27,0,,,
TXN-P5-0041,P5,2025-12-08,ACC-7805,Ironwood Utility Solutions Ltd,"Withholding tax remittance — Ekibastuz block B, period 03",-486439.35,USD,-486439.35,0,,,
TXN-P3-0048,P3,2025-12-09,ACC-7803,Cedarville Maintenance Associates,"Corporate brand marketing programme — Oskemen unit, March",-1802146.12,USD,-1802146.12,0,,,
TXN-P4-0021,P4,2025-12-09,ACC-7804,Ironwood Maintenance Group Works,"Product launch ad campaign — Kyzylorda station, May 2025",-211891.24,USD,-211891.24,0,,,
TXN-B4-0007,B4,2025-12-11,ACC-7204,Dunmore Leasing Associates (Kostanay centre),Excise tax credit received — period 03,3156040.76,USD,3156040.76,0,,,
TXN-P1-0018,P1,2025-12-11,ACC-7801,Eastgate Logistics Inc (Uralsk annex),Advance profit tax instalment — Kostanay centre,-4731226.36,EUR,-5488222.58,0,1.16,,
TXN-P8-0051,P8,2025-12-11,ACC-7808,Hartley Property Solutions Trading House,Lease deposit released — March,394816.89,USD,394816.89,0,,,
TXN-P7-0036,P7,2025-12-12,ACC-7807,Glenwood Waste Systems Trust Company,"Marketing volume rebate — Semey base, March",1821189.4,USD,1821189.4,0,,,
TXN-P8-0010,P8,2025-12-12,ACC-7808,Juniper Logistics Solutions,Unearned insurance premium return — Q4,6918308.23,USD,6918308.23,0,,,
TXN-B4-0020,B4,2025-12-13,ACC-7204,Vanguard Payroll Co (Pavlodar block),Office rent — Atyrau terminal,-4272373.11,USD,-4272373.11,0,,,
TXN-P3-0004,P3,2025-12-13,ACC-7803,Cedarville Printing Services JSC (Ekibastuz block B),"Advance profit tax instalment — Turkistan point, H2",-607809.53,USD,-607809.53,0,,,
TXN-P8-0009,P8,2025-12-13,ACC-7808,Ashford Landscaping Holdings (Oskemen unit),Marketing overbilling refund — December,182205.42,USD,182205.42,0,,,
TXN-B4-0012,B4,2025-12-14,ACC-7204,Ashford Leasing Inc (Almaty office),Payroll top-up transfer — period 02 2025,-11367594.98,USD,-11367594.98,0,,,
TXN-P1-0011,P1,2025-12-17,ACC-7801,Bridgeport Realty Inc Group,Media buy rate adjustment credit,2224775.3,USD,2224775.3,0,,,
TXN-P6-0043,P6,2025-12-17,ACC-7806,Kingsley Facilities LP (Zhezkazgan compound),"Professional indemnity insurance — Atyrau terminal, December 2025",-561992.88,USD,-561992.88,0,,,
TXN-B1-0043,B1,2025-12-19,ACC-7201,Cedarville Consulting LP Partners (Pavlodar block),Tax audit assessment payment — period 03,-602698.98,USD,-602698.98,0,,,
TXN-P1-0051,P1,2025-12-19,ACC-7801,Ashford Utility Corp Trading House,"Waste water charge — Aktobe hub, October 2025",-1507081.12,USD,-1507081.12,0,,,
TXN-P2-0044,P2,2025-12-19,ACC-7802,Dunmore Maintenance Trust Service Centre (Almaty office),"Interest true-up charge — Almaty office, February 2025",-1333221.39,USD,-1333221.39,0,,,
TXN-P6-0025,P6,2025-12-21,ACC-7806,Eastgate Building Services Associates (Zhezkazgan compound),"Insurance broker rebate — Karaganda yard, October 2025",2472615.89,USD,2472615.89,0,,,
TXN-B1-0004,B1,2025-12-22,ACC-7201,Pavlodar Personnel Bureau LLP,Payroll settlement for operational staff 2025,-1284663.42,USD,-1284663.42,0,,,
TXN-B1-0024,B1,2025-12-22,ACC-7201,Juniper Janitorial Ltd (Kostanay centre),Product launch ad campaign — Turkistan point 2025,-379295.13,USD,-379295.13,0,,,
TXN-P10-0054,P10,2025-12-22,ACC-7810,Ironwood Insurance LLC (Zhezkazgan compound),"Marketing photography and artwork — Aktobe hub, period 01",-321571.43,USD,-321571.43,0,,,
TXN-P3-0022,P3,2025-12-22,ACC-7803,Sentinel Insurance Group JSC,Revolver interest — Astana branch 2025,-408073.64,USD,-408073.64,0,,,
TXN-P6-0032,P6,2025-12-22,ACC-7806,Hartley Insurance Inc (Kostanay centre),Industry exhibition stand marketing — Oskemen unit 2025,-4123428.79,USD,-4123428.79,0,,,
